content,country,recipient,sender,timestamp
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,CA,12-9876547,999999990,1516365206
Great! I shoot big loads so get ready!,PG,129876559,929875496,1516364332
S:)s.nervous  &lt;#&gt; :),TW,12-9876578,92-9875501,1516364528
You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,BT,12-9876583,929875527,1516365393
I will spoil you in bed as well :),CU,12-9876559,92-9875461,1516365425
"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up",SA,129876591,92-9875525,1516364332
Just now saw your message.it k da:),KM,12-9876605,92-9875470,1516364597
Then i buy.,GD,129876546,929875506,1516364902
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,BO,129876588,999999993,1516364356
"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",CA,129876551,929875451,1516364264
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed �1000 cash or �5000 prize!,NO,129876596,999999996,1516365375
I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,MZ,129876587,92-9875512,1516365729
Neshanth..tel me who r u?,MA,129876559,929875451,1516365360
"Alright we're hooked up, where you guys at",YT,12-9876601,929875437,1516365579
But i'll b going 2 sch on mon. My sis need 2 take smth.,MC,129876594,92-9875512,1516364955
What time you think you'll have it? Need to know when I should be near campus,VU,129876597,929875443,1516364197
