content,country,recipient,sender,timestamp
hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,AQ,12-9876632,92-9875526,1516364289
"Did I forget to tell you ? I want you , I need you, I crave you ... But most of all ... I love you my sweet Arabian steed ... Mmmmmm ... Yummy",GD,12-9876547,929875525,1516364824
Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,WS,12-9876590,92-9875465,1516364464
New car and house for my parents.:)i have only new job in hand:),PE,129876550,92-9875502,1516365539
Have your lunch and come quickly and open the door:),YT,129876617,92-9875497,1516365416
How much are we getting?,KR,129876587,92-9875500,1516365085
Its hard to believe things like this. All can say lie but think twice before saying anything to me.,IQ,129876549,92-9875488,1516364601
I am waiting machan. Call me once you free.,GZ,12-9876536,92-9875484,1516364431
"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",KE,129876629,999999990,1516364223
There is no sense in my foot and penis.,GL,129876605,929875474,1516364782
"Aight fuck it, I'll get it later",UY,129876544,92-9875464,1516365390
Sent me de webadres for geting salary slip,BO,12-9876559,929875478,1516364618
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,US,129876537,999999993,1516365934
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,NI,129876536,999999993,1516365363
Do you work all this week ?,HR,129876540,929875438,1516365163
How come?,CY,12-9876577,929875505,1516364430
