content,country,recipient,sender,timestamp
Hi Petey!noi��m ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x,PH,12-9876593,92-9875518,1516365729
Lemme know when you're here,TK,12-9876541,92-9875520,1516365777
A �400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a �400 reward. Just call 09066380611,EH,12-9876569,999999991,1516365453
"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",KE,129876544,999999991,1516365211
I donno its in your genes or something,CM,12-9876567,929875532,1516364783
I'm at work. Please call,GY,12-9876552,92-9875452,1516366082
My computer just fried the only essential part we don't keep spares of because my fucking idiot roommates looovvve leaving the thing running on full  &lt;#&gt; /7,HN,12-9876554,92-9875446,1516365747
Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo,BT,12-9876580,999999992,1516365160
With my sis lor... We juz watched italian job.,GF,129876598,929875435,1516365132
If you ask her or she say any please message.,AF,12-9876630,929875489,1516365072
