content,country,recipient,sender,timestamp
"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or �10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",AU,12-9876611,999999996,1516365662
"Since when, which side, any fever, any vomitin.",AN,12-9876557,929875503,1516364403
Ok pa. Nothing problem:-),GD,12-9876560,929875450,1516364343
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,LV,129876591,92-9875524,1516365062
Are you going to wipro interview today?,BM,12-9876539,92-9875434,1516365538
I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.,LB,12-9876544,92-9875483,1516365238
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,SI,129876624,999999993,1516365058
"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",TC,12-9876573,92-9875442,1516365086
I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?,YT,12-9876626,929875521,1516364916
Ay wana meet on sat?�_ wkg on sat?,NC,12-9876580,929875528,1516365653
Hey you told your name to gautham ah?,DE,12-9876623,92-9875524,1516364537
Ok no prob. Take ur time.,SB,12-9876625,929875433,1516364233
Love it! I want to flood that pretty pussy with cum...,RO,129876548,929875519,1516365634
I cant pick the phone right now. Pls send a message,CK,12-9876629,92-9875446,1516364412
What year. And how many miles.,PL,12-9876575,92-9875496,1516365898
What Today-sunday..sunday is holiday..so no work..,GW,12-9876606,92-9875434,1516364740
Yes princess! I want to make you happy...,GP,12-9876550,92-9875499,1516365897
�� v ma fan...,NP,129876625,929875458,1516365544
