content,country,recipient,sender,timestamp
SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,BA,12-9876574,999999997,1516364573
Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.,JP,12-9876604,92-9875463,1516366132
I'm freezing and craving ice. Fml,RU,12-9876611,929875504,1516364608
Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs,CN,12-9876617,999999998,1516364844
"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",AG,12-9876551,929875532,1516365686
Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,GI,129876602,929875462,1516365504
No no. I will check all rooms befor activities,QA,129876614,929875456,1516365654
Not yet chikku..wat abt u?,TH,12-9876623,929875439,1516365628
No plans yet. What are you doing ?,AZ,129876577,929875439,1516364333
Ok cool. See ya then.,DE,129876563,92-9875481,1516364499
Oh and by the way you do have more food in your fridge! Want to go out for a meal tonight?,CU,12-9876624,92-9875512,1516364961
Also andros ice etc etc,FO,129876579,929875492,1516364874
