content,country,recipient,sender,timestamp
K..k..i'm also fine:)when will you complete the course?,NO,12-9876570,929875450,1516364220
LOL what happens in Vegas stays in vegas,EE,129876536,929875433,1516365320
Lol for real. She told my dad I have cancer,SJ,129876617,92-9875493,1516364447
I need you to be in my strong arms...,BH,12-9876559,929875498,1516366031
Well i will watch shrek in 3D!!B),GD,129876545,92-9875441,1516364904
Please attend the phone:),KH,129876620,929875441,1516364212
Thanks for ve lovely wisheds. You rock,GS,12-9876615,929875434,1516365760
Boooo you always work. Just quit.,AE,12-9876546,92-9875491,1516365842
Update your face book status frequently :),TW,129876553,92-9875527,1516365346
No message..no responce..what happend?,IN,129876626,929875514,1516364704
So how are you really. What are you up to. How's the masters. And so on.,LU,129876604,929875505,1516364168
gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number.,CF,12-9876613,92-9875492,1516364331
if you text on your way to cup stop that should work. And that should be BUS,MQ,12-9876566,929875527,1516365691
