content,country,recipient,sender,timestamp
"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",JP,129876604,929875472,1516366097
Wat time do u wan 2 meet me later?,BD,12-9876575,92-9875502,1516365015
Serious? What like proper tongued her,BY,129876553,92-9875436,1516365768
K..u also dont msg or reply to his msg..,UA,129876548,92-9875497,1516365976
"Sorry, I'll call later",TJ,12-9876594,929875505,1516365882
Then just eat a shit and wait for ur monkey face bitch.......... U asshole..................,MH,129876551,929875462,1516365668
Remember to ask alex about his pizza,UG,12-9876550,929875482,1516365354
You know there is. I shall speak to you in  &lt;#&gt;  minutes then,SE,129876626,929875504,1516364195
Today am going to college so am not able to atten the class.,UG,129876604,92-9875528,1516364941
"Goodmorning, Today i am late for  &lt;#&gt; min.",BR,129876622,92-9875454,1516365673
Anything lor... U decide...,JM,129876630,929875513,1516366041
"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!",VI,129876556,92-9875485,1516365401
Win a �1000 cash prize or a prize worth �5000,KZ,12-9876596,999999990,1516364564
K..k.:)congratulation ..,ST,12-9876630,929875498,1516364710
Hi.:)technical support.providing assistance to us customer through call and email:),SV,12-9876584,92-9875453,1516366047
Love you aathi..love u lot..,SM,12-9876550,92-9875504,1516364936
Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,BB,129876631,929875463,1516366068
