content,country,recipient,sender,timestamp
Pls i wont belive god.not only jesus.,KW,129876581,92-9875435,1516366024
Yo come over carlos will be here soon,CK,129876538,92-9875505,1516364978
Ok... The theory test? when are �_ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,PN,12-9876611,92-9875491,1516364895
"\\What are youdoing later? Sar xxx\"\"\"\"",KW,12-9876631,929875453,1516364887
"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\\'t know that Iam addicted to my sweet Friends..!! BSLVYL",NZ,12-9876557,929875455,1516365288
Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time,NG,129876576,929875513,1516364456
What time do u get out?,CX,129876572,92-9875493,1516365931
What type of stuff do you sing?,FI,129876551,929875524,1516365176
Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one �_ cut ur hair.,NP,12-9876592,92-9875521,1516364175
I just lov this line: \Hurt me with the truth,LK,129876546,92-9875532,1516365774
Ok i vl..do u know i got adsense approved..,AO,129876580,92-9875450,1516365107
We left already we at orchard now.,CV,129876587,92-9875526,1516365510
"Aldrine, rakhesh ex RTM here.pls call.urgent.",FM,12-9876546,929875462,1516366116
�� only send me the contents page...,ZA,129876548,929875452,1516364252
"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",XK,12-9876594,999999995,1516365726
Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,LA,12-9876545,999999993,1516364730
"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",TF,129876572,999999995,1516366005
K tell me anything about you.,BE,129876553,92-9875484,1516365535
Mm yes dear look how i am hugging you both. :-P,SO,129876621,929875476,1516366072
"Call me. I m unable to cal. Lets meet bhaskar, and deep",KR,129876615,929875446,1516364647
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",SR,129876608,929875522,1516365550
