content,country,recipient,sender,timestamp
"Okey doke. I'm at home, but not dressed cos laying around ill! Speak to you later bout times and stuff.",IR,129876533,929875468,1516364244
That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?,UZ,129876589,92-9875466,1516364837
"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?",MS,129876542,92-9875501,1516365896
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,NC,129876538,929875528,1516366016
Eh u send wrongly lar...,MG,129876630,92-9875532,1516365090
Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?,TO,129876540,929875510,1516365935
We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,QA,12-9876570,929875438,1516364263
No did you check? I got his detailed message now,TR,12-9876604,929875435,1516365183
"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..",GQ,12-9876567,929875437,1516365255
Dunno lei �_ all decide lor. How abt leona? Oops i tot ben is going n i msg him.,MY,12-9876540,92-9875494,1516364189
I went to ur hon lab but no one is there.,TF,129876631,92-9875514,1516365640
The wine is flowing and i'm i have nevering..,NE,129876535,929875480,1516365923
"Sorry, I'll call later",TC,129876595,92-9875531,1516364360
That is wondar full flim.,AD,12-9876630,929875435,1516364935
Thx. All will be well in a few months,BN,129876561,92-9875520,1516365167
